"subject_ID"	"Activity_label"	"variable"	"average"
"969"	22	"SITTING"	"tBodyGyro-std()-Z"	-0.720618809515152
"970"	22	"SITTING"	"tBodyGyroJerk-std()-X"	-0.760885591313131
"971"	22	"SITTING"	"tBodyGyroJerk-std()-Y"	-0.898549452979798
"972"	22	"SITTING"	"tBodyGyroJerk-std()-Z"	-0.790942774393939
"973"	22	"SITTING"	"tBodyAccMag-std()"	-0.674728311182828
"974"	22	"SITTING"	"tGravityAccMag-std()"	-0.674728311182828
"975"	22	"SITTING"	"tBodyAccJerkMag-std()"	-0.671919866238182
"976"	22	"SITTING"	"tBodyGyroMag-std()"	-0.732423163577273
"977"	22	"SITTING"	"tBodyGyroJerkMag-std()"	-0.862669919242424
"978"	22	"SITTING"	"fBodyAcc-std()-X"	-0.617357217010101
"979"	22	"SITTING"	"fBodyAcc-std()-Y"	-0.613102962343434
"980"	22	"SITTING"	"fBodyAcc-std()-Z"	-0.724294244810606
"981"	22	"SITTING"	"fBodyAccJerk-std()-X"	-0.678917860634848
"982"	22	"SITTING"	"fBodyAccJerk-std()-Y"	-0.663075714679899
"983"	22	"SITTING"	"fBodyAccJerk-std()-Z"	-0.826747967929293
"984"	22	"SITTING"	"fBodyGyro-std()-X"	-0.758195876909091
"985"	22	"SITTING"	"fBodyGyro-std()-Y"	-0.83351028510101
"986"	22	"SITTING"	"fBodyGyro-std()-Z"	-0.749282657878788
"987"	22	"SITTING"	"fBodyAccMag-std()"	-0.736639079823232
"988"	22	"SITTING"	"fBodyBodyAccJerkMag-std()"	-0.680648314314646
"989"	22	"SITTING"	"fBodyBodyGyroMag-std()"	-0.748109782232323
"990"	22	"SITTING"	"fBodyBodyGyroJerkMag-std()"	-0.870345470454545
"991"	22	"STANDING"	"tBodyAcc-std()-X"	-0.408498997088862
"992"	22	"STANDING"	"tBodyAcc-std()-Y"	-0.326700060089431
"993"	22	"STANDING"	"tBodyAcc-std()-Z"	-0.551943490507317
"994"	22	"STANDING"	"tGravityAcc-std()-X"	-0.938572531056911
"995"	22	"STANDING"	"tGravityAcc-std()-Y"	-0.945180370293496
"996"	22	"STANDING"	"tGravityAcc-std()-Z"	-0.929170545691057
"997"	22	"STANDING"	"tBodyAccJerk-std()-X"	-0.456687476
"998"	22	"STANDING"	"tBodyAccJerk-std()-Y"	-0.417944389701626
"999"	22	"STANDING"	"tBodyAccJerk-std()-Z"	-0.678143433821138
"1000"	22	"STANDING"	"tBodyGyro-std()-X"	-0.619856056592683
"1001"	22	"STANDING"	"tBodyGyro-std()-Y"	-0.699934248861789
"1002"	22	"STANDING"	"tBodyGyro-std()-Z"	-0.547955275764228
"1003"	22	"STANDING"	"tBodyGyroJerk-std()-X"	-0.625212511333333
"1004"	22	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.797747537235772
"1005"	22	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.663925946674797
"1006"	22	"STANDING"	"tBodyAccMag-std()"	-0.469146190154634
"1007"	22	"STANDING"	"tGravityAccMag-std()"	-0.469146190154634
"1008"	22	"STANDING"	"tBodyAccJerkMag-std()"	-0.457667435430488
"1009"	22	"STANDING"	"tBodyGyroMag-std()"	-0.58616042178374
"1010"	22	"STANDING"	"tBodyGyroJerkMag-std()"	-0.768258152845528
"1011"	22	"STANDING"	"fBodyAcc-std()-X"	-0.386658942001626
"1012"	22	"STANDING"	"fBodyAcc-std()-Y"	-0.358594356956098
"1013"	22	"STANDING"	"fBodyAcc-std()-Z"	-0.57089997098374
"1014"	22	"STANDING"	"fBodyAccJerk-std()-X"	-0.479376250713415
"1015"	22	"STANDING"	"fBodyAccJerk-std()-Y"	-0.436851876529854
"1016"	22	"STANDING"	"fBodyAccJerk-std()-Z"	-0.705406665853659
"1017"	22	"STANDING"	"fBodyGyro-std()-X"	-0.645407507130081
"1018"	22	"STANDING"	"fBodyGyro-std()-Y"	-0.699201260894309
"1019"	22	"STANDING"	"fBodyGyro-std()-Z"	-0.596342575910569
"1020"	22	"STANDING"	"fBodyAccMag-std()"	-0.572895500055285
"1021"	22	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.468314812693496
"1022"	22	"STANDING"	"fBodyBodyGyroMag-std()"	-0.621511307308943
"1023"	22	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.779661007398374
"1024"	23	"STANDING"	"tBodyAcc-std()-X"	-0.622594039757258
"1025"	23	"STANDING"	"tBodyAcc-std()-Y"	-0.532078546615699
"1026"	23	"STANDING"	"tBodyAcc-std()-Z"	-0.450557203409946
"1027"	23	"STANDING"	"tGravityAcc-std()-X"	-0.964393040295699
"1028"	23	"STANDING"	"tGravityAcc-std()-Y"	-0.960318907096774
"1029"	23	"STANDING"	"tGravityAcc-std()-Z"	-0.934236146612903
"1030"	23	"STANDING"	"tBodyAccJerk-std()-X"	-0.608183751830914
"1031"	23	"STANDING"	"tBodyAccJerk-std()-Y"	-0.61898123051828
"1032"	23	"STANDING"	"tBodyAccJerk-std()-Z"	-0.603048769571532
"1033"	23	"STANDING"	"tBodyGyro-std()-X"	-0.755738625241935
"1034"	23	"STANDING"	"tBodyGyro-std()-Y"	-0.500338191139785
"1035"	23	"STANDING"	"tBodyGyro-std()-Z"	-0.609683451821774
"1036"	23	"STANDING"	"tBodyGyroJerk-std()-X"	-0.728692138333333
"1037"	23	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.546043593651882
"1038"	23	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.740518145887097
"1039"	23	"STANDING"	"tBodyAccMag-std()"	-0.56557562579215
"1040"	23	"STANDING"	"tGravityAccMag-std()"	-0.56557562579215
"1041"	23	"STANDING"	"tBodyAccJerkMag-std()"	-0.55872531418629
"1042"	23	"STANDING"	"tBodyGyroMag-std()"	-0.541949073660753
"1043"	23	"STANDING"	"tBodyGyroJerkMag-std()"	-0.573942888021613
"1044"	23	"STANDING"	"fBodyAcc-std()-X"	-0.633839114436559
"1045"	23	"STANDING"	"fBodyAcc-std()-Y"	-0.554471679592177
"1046"	23	"STANDING"	"fBodyAcc-std()-Z"	-0.474767543716048
"1047"	23	"STANDING"	"fBodyAccJerk-std()-X"	-0.635054351475538
"1048"	23	"STANDING"	"fBodyAccJerk-std()-Y"	-0.636977610060753
"1049"	23	"STANDING"	"fBodyAccJerk-std()-Z"	-0.627540367652688
"1050"	23	"STANDING"	"fBodyGyro-std()-X"	-0.779197054064516
"1051"	23	"STANDING"	"fBodyGyro-std()-Y"	-0.50785054741371
"1052"	23	"STANDING"	"fBodyGyro-std()-Z"	-0.644131036807258
"1053"	23	"STANDING"	"fBodyAccMag-std()"	-0.657048917971505
"1054"	23	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.583832309145968
"1055"	23	"STANDING"	"fBodyBodyGyroMag-std()"	-0.632288527203763
"1056"	23	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.593735302105376
"1057"	24	"LAYING"	"tBodyAcc-std()-X"	-0.675459176298425
"1058"	24	"LAYING"	"tBodyAcc-std()-Y"	-0.582490655185302
"1059"	24	"LAYING"	"tBodyAcc-std()-Z"	-0.636497458900262
"1060"	24	"LAYING"	"tGravityAcc-std()-X"	-0.975329699658793
"1061"	24	"LAYING"	"tGravityAcc-std()-Y"	-0.96089816664042
"1062"	24	"LAYING"	"tGravityAcc-std()-Z"	-0.955724566194226
"1063"	24	"LAYING"	"tBodyAccJerk-std()-X"	-0.74030054488189
"1064"	24	"LAYING"	"tBodyAccJerk-std()-Y"	-0.685979796261942
"1065"	24	"LAYING"	"tBodyAccJerk-std()-Z"	-0.736374232574803
"1066"	24	"LAYING"	"tBodyGyro-std()-X"	-0.776199049939633
"1067"	24	"LAYING"	"tBodyGyro-std()-Y"	-0.763365457296588
"1068"	24	"LAYING"	"tBodyGyro-std()-Z"	-0.708251676335958
"1069"	24	"LAYING"	"tBodyGyroJerk-std()-X"	-0.764490030609974
"1070"	24	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.792718702440945
"1071"	24	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.796816516614173
"1072"	24	"LAYING"	"tBodyAccMag-std()"	-0.650862147810236
"1073"	24	"LAYING"	"tGravityAccMag-std()"	-0.650862147810236
"1074"	24	"LAYING"	"tBodyAccJerkMag-std()"	-0.689391189346457
"1075"	24	"LAYING"	"tBodyGyroMag-std()"	-0.742983126606299
"1076"	24	"LAYING"	"tBodyGyroJerkMag-std()"	-0.788997850813648
"1077"	24	"LAYING"	"fBodyAcc-std()-X"	-0.664356691751496
"1078"	24	"LAYING"	"fBodyAcc-std()-Y"	-0.594676790059055
"1079"	24	"LAYING"	"fBodyAcc-std()-Z"	-0.655360521446194
"1080"	24	"LAYING"	"fBodyAccJerk-std()-X"	-0.751378154304462
"1081"	24	"LAYING"	"fBodyAccJerk-std()-Y"	-0.688280461860892
"1082"	24	"LAYING"	"fBodyAccJerk-std()-Z"	-0.751628687821522
"1083"	24	"LAYING"	"fBodyGyro-std()-X"	-0.794063529133858
"1084"	24	"LAYING"	"fBodyGyro-std()-Y"	-0.771969808976378
"1085"	24	"LAYING"	"fBodyGyro-std()-Z"	-0.735749934304462
"1086"	24	"LAYING"	"fBodyAccMag-std()"	-0.705928425819685
"1087"	24	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.682447145993307
"1088"	24	"LAYING"	"fBodyBodyGyroMag-std()"	-0.782076276167979
"1089"	24	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.796157264514436
"1090"	25	"STANDING"	"tBodyAcc-std()-X"	-0.716264537547677
"1091"	25	"STANDING"	"tBodyAcc-std()-Y"	-0.531421035602689
"1092"	25	"STANDING"	"tBodyAcc-std()-Z"	-0.64709556105868
"1093"	25	"STANDING"	"tGravityAcc-std()-X"	-0.950017091344743
"1094"	25	"STANDING"	"tGravityAcc-std()-Y"	-0.901088770963325
"1095"	25	"STANDING"	"tGravityAcc-std()-Z"	-0.880682330706602
"1096"	25	"STANDING"	"tBodyAccJerk-std()-X"	-0.79682335007335
"1097"	25	"STANDING"	"tBodyAccJerk-std()-Y"	-0.722502919364303
"1098"	25	"STANDING"	"tBodyAccJerk-std()-Z"	-0.860669382640587
"1099"	25	"STANDING"	"tBodyGyro-std()-X"	-0.683131970775061
"1100"	25	"STANDING"	"tBodyGyro-std()-Y"	-0.752261013276284
"1101"	25	"STANDING"	"tBodyGyro-std()-Z"	-0.74741022
"1102"	25	"STANDING"	"tBodyGyroJerk-std()-X"	-0.768682473178484
"1103"	25	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.902628080757946
"1104"	25	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.831848667286064
"1105"	25	"STANDING"	"tBodyAccMag-std()"	-0.659015505611247
"1106"	25	"STANDING"	"tGravityAccMag-std()"	-0.659015505611247
"1107"	25	"STANDING"	"tBodyAccJerkMag-std()"	-0.780451867848411
"1108"	25	"STANDING"	"tBodyGyroMag-std()"	-0.68515279467066
"1109"	25	"STANDING"	"tBodyGyroJerkMag-std()"	-0.872776184449878
"1110"	25	"STANDING"	"fBodyAcc-std()-X"	-0.705223686579951
"1111"	25	"STANDING"	"fBodyAcc-std()-Y"	-0.529064652290954
"1112"	25	"STANDING"	"fBodyAcc-std()-Z"	-0.630224637674572
"1113"	25	"STANDING"	"fBodyAccJerk-std()-X"	-0.807712525721271
"1114"	25	"STANDING"	"fBodyAccJerk-std()-Y"	-0.721707668572127
"1115"	25	"STANDING"	"fBodyAccJerk-std()-Z"	-0.870541516210269
"1116"	25	"STANDING"	"fBodyGyro-std()-X"	-0.690398481943765
"1117"	25	"STANDING"	"fBodyGyro-std()-Y"	-0.723584437530562
"1118"	25	"STANDING"	"fBodyGyro-std()-Z"	-0.771208929095355
"1119"	25	"STANDING"	"fBodyAccMag-std()"	-0.695367928718826
"1120"	25	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.783547229755501
"1121"	25	"STANDING"	"fBodyBodyGyroMag-std()"	-0.697213120366748
"1122"	25	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.877714953691932
"1123"	26	"STANDING"	"tBodyAcc-std()-X"	-0.623101031168367
"1124"	26	"STANDING"	"tBodyAcc-std()-Y"	-0.585967142418112
"1125"	26	"STANDING"	"tBodyAcc-std()-Z"	-0.70498062744898
"1126"	26	"STANDING"	"tGravityAcc-std()-X"	-0.96781789994898
"1127"	26	"STANDING"	"tGravityAcc-std()-Y"	-0.959713562227041
"1128"	26	"STANDING"	"tGravityAcc-std()-Z"	-0.955643363545918
"1129"	26	"STANDING"	"tBodyAccJerk-std()-X"	-0.682815652993112
"1130"	26	"STANDING"	"tBodyAccJerk-std()-Y"	-0.678386582086227
"1131"	26	"STANDING"	"tBodyAccJerk-std()-Z"	-0.778349460841837
"1132"	26	"STANDING"	"tBodyGyro-std()-X"	-0.766673970339286
"1133"	26	"STANDING"	"tBodyGyro-std()-Y"	-0.800675471045918
"1134"	26	"STANDING"	"tBodyGyro-std()-Z"	-0.703347205619898
"1135"	26	"STANDING"	"tBodyGyroJerk-std()-X"	-0.732321370690816
"1136"	26	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.836112175331633
"1137"	26	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.773101524821429
"1138"	26	"STANDING"	"tBodyAccMag-std()"	-0.620355788665816
"1139"	26	"STANDING"	"tGravityAccMag-std()"	-0.620355788665816
"1140"	26	"STANDING"	"tBodyAccJerkMag-std()"	-0.677426336392347
"1141"	26	"STANDING"	"tBodyGyroMag-std()"	-0.751833690215051
"1142"	26	"STANDING"	"tBodyGyroJerkMag-std()"	-0.818279112908163
"1143"	26	"STANDING"	"fBodyAcc-std()-X"	-0.61349959767602
"1144"	26	"STANDING"	"fBodyAcc-std()-Y"	-0.600274809826275
"1145"	26	"STANDING"	"fBodyAcc-std()-Z"	-0.718490475765306
"1146"	26	"STANDING"	"fBodyAccJerk-std()-X"	-0.694314518927551
"1147"	26	"STANDING"	"fBodyAccJerk-std()-Y"	-0.6803580612
"1148"	26	"STANDING"	"fBodyAccJerk-std()-Z"	-0.78604912494898
"1149"	26	"STANDING"	"fBodyGyro-std()-X"	-0.78740310059949
"1150"	26	"STANDING"	"fBodyGyro-std()-Y"	-0.803635337372449
"1151"	26	"STANDING"	"fBodyGyro-std()-Z"	-0.735942384438775
"1152"	26	"STANDING"	"fBodyAccMag-std()"	-0.673917799546684
"1153"	26	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.678025758312755
"1154"	26	"STANDING"	"fBodyBodyGyroMag-std()"	-0.782624320831633
"1155"	26	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.823991408418367
"1156"	27	"LAYING"	"tBodyAcc-std()-X"	-0.574783321550336
"1157"	27	"LAYING"	"tBodyAcc-std()-Y"	-0.541012892132886
"1158"	27	"LAYING"	"tBodyAcc-std()-Z"	-0.60815876533557
"1159"	27	"LAYING"	"tGravityAcc-std()-X"	-0.971679845234899
"1160"	27	"LAYING"	"tGravityAcc-std()-Y"	-0.969891146979866
"1161"	27	"LAYING"	"tGravityAcc-std()-Z"	-0.956568824597315
"1162"	27	"LAYING"	"tBodyAccJerk-std()-X"	-0.624308492209396
"1163"	27	"LAYING"	"tBodyAccJerk-std()-Y"	-0.593582093143792
"1164"	27	"LAYING"	"tBodyAccJerk-std()-Z"	-0.729557309630873
"1165"	27	"LAYING"	"tBodyGyro-std()-X"	-0.745669027144295
"1166"	27	"LAYING"	"tBodyGyro-std()-Y"	-0.754439610369128
"1167"	27	"LAYING"	"tBodyGyro-std()-Z"	-0.594631679097315
"1168"	27	"LAYING"	"tBodyGyroJerk-std()-X"	-0.776155496711409
"1169"	27	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.796468156174497
"1170"	27	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.727982409261745
"1171"	27	"LAYING"	"tBodyAccMag-std()"	-0.600445866154362
"1172"	27	"LAYING"	"tGravityAccMag-std()"	-0.600445866154362
"1173"	27	"LAYING"	"tBodyAccJerkMag-std()"	-0.618887250102013
"1174"	27	"LAYING"	"tBodyGyroMag-std()"	-0.697498265308054
"1175"	27	"LAYING"	"tBodyGyroJerkMag-std()"	-0.796244747537248
"1176"	27	"LAYING"	"fBodyAcc-std()-X"	-0.566781295338926
"1177"	27	"LAYING"	"fBodyAcc-std()-Y"	-0.565176644248322
"1178"	27	"LAYING"	"fBodyAcc-std()-Z"	-0.620141790812081
"1179"	27	"LAYING"	"fBodyAccJerk-std()-X"	-0.63962383364094
"1180"	27	"LAYING"	"fBodyAccJerk-std()-Y"	-0.594512488954698
"1181"	27	"LAYING"	"fBodyAccJerk-std()-Z"	-0.746736746744966
"1182"	27	"LAYING"	"fBodyGyro-std()-X"	-0.758703337557047
"1183"	27	"LAYING"	"fBodyGyro-std()-Y"	-0.763234809362416
"1184"	27	"LAYING"	"fBodyGyro-std()-Z"	-0.623261741473154
"1185"	27	"LAYING"	"fBodyAccMag-std()"	-0.672092417700336
"1186"	27	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.633580675552349
"1187"	27	"LAYING"	"fBodyBodyGyroMag-std()"	-0.726661203895973
"1188"	27	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.810137398130872
"1189"	27	"STANDING"	"tBodyAcc-std()-X"	-0.990276643846154
"1190"	27	"STANDING"	"tBodyAcc-std()-Y"	-0.972196177948718
"1191"	27	"STANDING"	"tBodyAcc-std()-Z"	-0.969969877692308
"1192"	27	"STANDING"	"tGravityAcc-std()-X"	-0.985853734871795
"1193"	27	"STANDING"	"tGravityAcc-std()-Y"	-0.982492101538462
"1194"	27	"STANDING"	"tGravityAcc-std()-Z"	-0.969254340641026
"1195"	27	"STANDING"	"tBodyAccJerk-std()-X"	-0.991831534358974
"1196"	27	"STANDING"	"tBodyAccJerk-std()-Y"	-0.985056905
"1197"	27	"STANDING"	"tBodyAccJerk-std()-Z"	-0.990225417948718
"1198"	27	"STANDING"	"tBodyGyro-std()-X"	-0.987584196794872
"1199"	27	"STANDING"	"tBodyGyro-std()-Y"	-0.983939928846154
"1200"	27	"STANDING"	"tBodyGyro-std()-Z"	-0.977847181794872
"1201"	27	"STANDING"	"tBodyGyroJerk-std()-X"	-0.992694551282051
"1202"	27	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.993396012564103
"1203"	27	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.992933121025641
"1204"	27	"STANDING"	"tBodyAccMag-std()"	-0.973689910897436
"1205"	27	"STANDING"	"tGravityAccMag-std()"	-0.973689910897436
"1206"	27	"STANDING"	"tBodyAccJerkMag-std()"	-0.990626418974359
"1207"	27	"STANDING"	"tBodyGyroMag-std()"	-0.973304104615385
"1208"	27	"STANDING"	"tBodyGyroJerkMag-std()"	-0.993732153205128
"1209"	27	"STANDING"	"fBodyAcc-std()-X"	-0.990398788205128
"1210"	27	"STANDING"	"fBodyAcc-std()-Y"	-0.971690637564103
"1211"	27	"STANDING"	"fBodyAcc-std()-Z"	-0.967165568461538
"1212"	27	"STANDING"	"fBodyAccJerk-std()-X"	-0.992649861923077
"1213"	27	"STANDING"	"fBodyAccJerk-std()-Y"	-0.986093858717949
"1214"	27	"STANDING"	"fBodyAccJerk-std()-Z"	-0.990493986666667
"1215"	27	"STANDING"	"fBodyGyro-std()-X"	-0.988087790769231
"1216"	27	"STANDING"	"fBodyGyro-std()-Y"	-0.982843103974359
"1217"	27	"STANDING"	"fBodyGyro-std()-Z"	-0.979428019102564
"1218"	27	"STANDING"	"fBodyAccMag-std()"	-0.974775499230769
"1219"	27	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.990060928461538
"1220"	27	"STANDING"	"fBodyBodyGyroMag-std()"	-0.97322665025641
"1221"	27	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.993907993589744
"1222"	28	"LAYING"	"tBodyAcc-std()-X"	-0.649040391307853
"1223"	28	"LAYING"	"tBodyAcc-std()-Y"	-0.573651895933508
"1224"	28	"LAYING"	"tBodyAcc-std()-Z"	-0.685821415026178
"1225"	28	"LAYING"	"tGravityAcc-std()-X"	-0.973873328062827
"1226"	28	"LAYING"	"tGravityAcc-std()-Y"	-0.960365626256545
"1227"	28	"LAYING"	"tGravityAcc-std()-Z"	-0.946225637251309
"1228"	28	"LAYING"	"tBodyAccJerk-std()-X"	-0.680813725392147
"1229"	28	"LAYING"	"tBodyAccJerk-std()-Y"	-0.651619848945026
"1230"	28	"LAYING"	"tBodyAccJerk-std()-Z"	-0.800870581884817
"1231"	28	"LAYING"	"tBodyGyro-std()-X"	-0.740276591873298
"1232"	28	"LAYING"	"tBodyGyro-std()-Y"	-0.741285540196335
"1233"	28	"LAYING"	"tBodyGyro-std()-Z"	-0.669789662889791
"1234"	28	"LAYING"	"tBodyGyroJerk-std()-X"	-0.720515676293194
"1235"	28	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.825038783246073
"1236"	28	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.769755981125654
"1237"	28	"LAYING"	"tBodyAccMag-std()"	-0.635821226515969
"1238"	28	"LAYING"	"tGravityAccMag-std()"	-0.635821226515969
"1239"	28	"LAYING"	"tBodyAccJerkMag-std()"	-0.687703433627487
"1240"	28	"LAYING"	"tBodyGyroMag-std()"	-0.710956808836911
"1241"	28	"LAYING"	"tBodyGyroJerkMag-std()"	-0.805738383010471
"1242"	28	"LAYING"	"fBodyAcc-std()-X"	-0.647807192984293
"1243"	28	"LAYING"	"fBodyAcc-std()-Y"	-0.595110472615916
"1244"	28	"LAYING"	"fBodyAcc-std()-Z"	-0.695767279528796
"1245"	28	"LAYING"	"fBodyAccJerk-std()-X"	-0.704073382410995
"1246"	28	"LAYING"	"fBodyAccJerk-std()-Y"	-0.654855915271466
"1247"	28	"LAYING"	"fBodyAccJerk-std()-Z"	-0.821715494424084
"1248"	28	"LAYING"	"fBodyGyro-std()-X"	-0.762030978010471
"1249"	28	"LAYING"	"fBodyGyro-std()-Y"	-0.740819453429319
"1250"	28	"LAYING"	"fBodyGyro-std()-Z"	-0.700291282881152
"1251"	28	"LAYING"	"fBodyAccMag-std()"	-0.696993999667801
"1252"	28	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.706415829342932
"1253"	28	"LAYING"	"fBodyBodyGyroMag-std()"	-0.743784612693717
"1254"	28	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.818448508376963
"1255"	29	"LAYING"	"tBodyAcc-std()-X"	-0.574295395364826
"1256"	29	"LAYING"	"tBodyAcc-std()-Y"	-0.598400275636657
"1257"	29	"LAYING"	"tBodyAcc-std()-Z"	-0.606461283926453
"1258"	29	"LAYING"	"tGravityAcc-std()-X"	-0.973282885843023
"1259"	29	"LAYING"	"tGravityAcc-std()-Y"	-0.964643161017442
"1260"	29	"LAYING"	"tGravityAcc-std()-Z"	-0.941621790232558
"1261"	29	"LAYING"	"tBodyAccJerk-std()-X"	-0.623456414216366
"1262"	29	"LAYING"	"tBodyAccJerk-std()-Y"	-0.635499779848779
"1263"	29	"LAYING"	"tBodyAccJerk-std()-Z"	-0.793746797790698
"1264"	29	"LAYING"	"tBodyGyro-std()-X"	-0.73469927369157
"1265"	29	"LAYING"	"tBodyGyro-std()-Y"	-0.634569173421512
"1266"	29	"LAYING"	"tBodyGyro-std()-Z"	-0.713864583982558
"1267"	29	"LAYING"	"tBodyGyroJerk-std()-X"	-0.736117664139535
"1268"	29	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.853639613139535
"1269"	29	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.770221314302326
"1270"	29	"LAYING"	"tBodyAccMag-std()"	-0.579067216088081
"1271"	29	"LAYING"	"tGravityAccMag-std()"	-0.579067216088081
"1272"	29	"LAYING"	"tBodyAccJerkMag-std()"	-0.620472049862791
"1273"	29	"LAYING"	"tBodyGyroMag-std()"	-0.653732301592151
"1274"	29	"LAYING"	"tBodyGyroJerkMag-std()"	-0.840156364186047
"1275"	29	"LAYING"	"fBodyAcc-std()-X"	-0.5727879490375
"1276"	29	"LAYING"	"fBodyAcc-std()-Y"	-0.630978844851831
"1277"	29	"LAYING"	"fBodyAcc-std()-Z"	-0.602550925183721
"1278"	29	"LAYING"	"fBodyAccJerk-std()-X"	-0.651564188964826
"1279"	29	"LAYING"	"fBodyAccJerk-std()-Y"	-0.655526116655523
"1280"	29	"LAYING"	"fBodyAccJerk-std()-Z"	-0.818292780813954
"1281"	29	"LAYING"	"fBodyGyro-std()-X"	-0.752567831707849
"1282"	29	"LAYING"	"fBodyGyro-std()-Y"	-0.588857987485174
"1283"	29	"LAYING"	"fBodyGyro-std()-Z"	-0.749163172296512
"1284"	29	"LAYING"	"fBodyAccMag-std()"	-0.639314176054942
"1285"	29	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.636434470547384
"1286"	29	"LAYING"	"fBodyBodyGyroMag-std()"	-0.671454324368401
"1287"	29	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.851462426569767
"1288"	30	"LAYING"	"tBodyAcc-std()-X"	-0.615890785389034
"1289"	30	"LAYING"	"tBodyAcc-std()-Y"	-0.519047387875457
"1290"	30	"LAYING"	"tBodyAcc-std()-Z"	-0.522643273772115
"1291"	30	"LAYING"	"tGravityAcc-std()-X"	-0.974319118563969
"1292"	30	"LAYING"	"tGravityAcc-std()-Y"	-0.952288292767624
"1293"	30	"LAYING"	"tGravityAcc-std()-Z"	-0.92943263464752
"1294"	30	"LAYING"	"tBodyAccJerk-std()-X"	-0.679007254150131
"1295"	30	"LAYING"	"tBodyAccJerk-std()-Y"	-0.6607705539047
"1296"	30	"LAYING"	"tBodyAccJerk-std()-Z"	-0.781644485013055
"1297"	30	"LAYING"	"tBodyGyro-std()-X"	-0.671005846122715
"1298"	30	"LAYING"	"tBodyGyro-std()-Y"	-0.538990663942298
"1299"	30	"LAYING"	"tBodyGyro-std()-Z"	-0.589783442185379
"1300"	30	"LAYING"	"tBodyGyroJerk-std()-X"	-0.780636429556136
"1301"	30	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.79894807305483
"1302"	30	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.76322854691906
"1303"	30	"LAYING"	"tBodyAccMag-std()"	-0.588158111633681
"1304"	30	"LAYING"	"tGravityAccMag-std()"	-0.588158111633681
"1305"	30	"LAYING"	"tBodyAccJerkMag-std()"	-0.658972148093473
"1306"	30	"LAYING"	"tBodyGyroMag-std()"	-0.573779428671018
"1307"	30	"LAYING"	"tBodyGyroJerkMag-std()"	-0.810398514673629
"1308"	30	"LAYING"	"fBodyAcc-std()-X"	-0.609238911508407
"1309"	30	"LAYING"	"fBodyAcc-std()-Y"	-0.531321491840992
"1310"	30	"LAYING"	"fBodyAcc-std()-Z"	-0.506570361273995
"1311"	30	"LAYING"	"fBodyAccJerk-std()-X"	-0.701879208571802
"1312"	30	"LAYING"	"fBodyAccJerk-std()-Y"	-0.672622022924282
"1313"	30	"LAYING"	"fBodyAccJerk-std()-Z"	-0.807184940939948
"1314"	30	"LAYING"	"fBodyGyro-std()-X"	-0.676801995680601
"1315"	30	"LAYING"	"fBodyGyro-std()-Y"	-0.496310421449608
"1316"	30	"LAYING"	"fBodyGyro-std()-Z"	-0.620253390415144
"1317"	30	"LAYING"	"fBodyAccMag-std()"	-0.646522810920757
"1318"	30	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.664600262443812
"1319"	30	"LAYING"	"fBodyBodyGyroMag-std()"	-0.589192650089817
"1320"	30	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.822805618746736
